method,n_real,n_syn,seed,condition_id,n,acc,macro_f1
noise_aug,5,20,17,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.6203703703703703,0.6177156177156178
rule,5,20,17,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.75,0.7445676274944568
rule,5,20,17,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.6203703703703703,0.6177156177156178
random_open_loop,5,20,17,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.75,0.7428571428571429
random_open_loop,5,20,17,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.5833333333333334,0.5772074815137016
LLM_synthetic,5,20,17,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.7083333333333334,0.6977058029689609
LLM_synthetic,5,20,17,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.6018518518518519,0.5976782465563545
real_only,5,40,17,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.625,0.5953161592505855
real_only,5,40,17,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.6203703703703703,0.6177156177156178
noise_aug,5,40,17,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.625,0.5953161592505855
noise_aug,5,40,17,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.6296296296296297,0.6275862068965516
rule,5,40,17,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.7916666666666666,0.7893813075910487
rule,5,40,17,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.6018518518518519,0.5976782465563545
random_open_loop,5,40,17,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.75,0.746031746031746
random_open_loop,5,40,17,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.5833333333333334,0.5751376868607396
LLM_synthetic,5,40,17,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.7708333333333334,0.7671957671957672
LLM_synthetic,5,40,17,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.6018518518518519,0.5976782465563545
real_only,5,10,18,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.78125,0.7741682536126359
real_only,5,10,18,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.7222222222222222,0.7022058823529411
noise_aug,5,10,18,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.7916666666666666,0.7840755735492577
noise_aug,5,10,18,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.75,0.7333333333333334
rule,5,10,18,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.8020833333333334,0.7971304637971304
rule,5,10,18,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.7314814814814815,0.718724741805119
random_open_loop,5,10,18,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.8229166666666666,0.8196087100696363
random_open_loop,5,10,18,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.7685185185185185,0.761125364947359
LLM_synthetic,5,10,18,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.7916666666666666,0.7840755735492577
LLM_synthetic,5,10,18,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.7314814814814815,0.7162786484282997
real_only,5,20,18,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.78125,0.7741682536126359
real_only,5,20,18,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.7222222222222222,0.7022058823529411
noise_aug,5,20,18,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.8020833333333334,0.7971304637971304
noise_aug,5,20,18,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.7592592592592593,0.7467532467532467
rule,5,20,18,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.8333333333333334,0.8306878306878307
rule,5,20,18,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.7407407407407407,0.7315340909090908
random_open_loop,5,20,18,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.84375,0.8416712479384276
random_open_loop,5,20,18,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.7314814814814815,0.718724741805119
LLM_synthetic,5,20,18,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.7916666666666666,0.7857142857142857
LLM_synthetic,5,20,18,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.7407407407407407,0.7272727272727273
real_only,5,40,18,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.78125,0.7741682536126359
real_only,5,40,18,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.7222222222222222,0.7022058823529411
noise_aug,5,40,18,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.8020833333333334,0.7971304637971304
noise_aug,5,40,18,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.75,0.7381230354737315
rule,5,40,18,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.8333333333333334,0.8297117516629712
rule,5,40,18,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.7592592592592593,0.7523809523809524
random_open_loop,5,40,18,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.8541666666666666,0.8525669153137341
random_open_loop,5,40,18,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.75,0.7401764234161989
LLM_synthetic,5,40,18,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.8229166666666666,0.8196087100696363
LLM_synthetic,5,40,18,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.7407407407407407,0.7315340909090908
real_only,5,10,19,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.8854166666666666,0.8854042322300597
real_only,5,10,19,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.7962962962962963,0.7928147889780258
noise_aug,5,10,19,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.8854166666666666,0.8854042322300597
noise_aug,5,10,19,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.7870370370370371,0.7839060461070031
rule,5,10,19,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.8958333333333334,0.8958333333333334
rule,5,10,19,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.7962962962962963,0.7945347630577655
random_open_loop,5,10,19,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.8854166666666666,0.8854042322300597
random_open_loop,5,10,19,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.75,0.7494630122862789
LLM_synthetic,5,10,19,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.8854166666666666,0.8854042322300597
LLM_synthetic,5,10,19,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.7962962962962963,0.7945347630577655
real_only,5,20,19,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.8854166666666666,0.8854042322300597
real_only,5,20,19,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.7962962962962963,0.7928147889780258
noise_aug,5,20,19,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.875,0.874945722970039
noise_aug,5,20,19,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.7777777777777778,0.775
rule,5,20,19,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.875,0.874945722970039
rule,5,20,19,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.7870370370370371,0.7839060461070031
random_open_loop,5,20,19,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.84375,0.8433249918398433
random_open_loop,5,20,19,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.8148148148148148,0.8142414860681115
LLM_synthetic,5,20,19,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.8854166666666666,0.8854042322300597
LLM_synthetic,5,20,19,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.8240740740740741,0.8214876033057852
real_only,5,40,19,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.8854166666666666,0.8854042322300597
real_only,5,40,19,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.7962962962962963,0.7928147889780258
noise_aug,5,40,19,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.8958333333333334,0.8958333333333334
noise_aug,5,40,19,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.7870370370370371,0.7839060461070031
rule,5,40,19,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.8645833333333334,0.8644509612251547
rule,5,40,19,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.7870370370370371,0.7855477855477855
random_open_loop,5,40,19,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.8541666666666666,0.8539130434782609
random_open_loop,5,40,19,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.8148148148148148,0.8147512864493998
LLM_synthetic,5,40,19,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.84375,0.8433249918398433
LLM_synthetic,5,40,19,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.8333333333333334,0.8318920788654445
real_only,10,10,0,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.8645833333333334,0.8642149929278642
real_only,10,10,0,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.6759259259259259,0.6695515342250197
noise_aug,10,10,0,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.875,0.8745098039215686
noise_aug,10,10,0,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.6574074074074074,0.6523705959112658
rule,10,10,0,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.875,0.8745098039215686
rule,10,10,0,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.6481481481481481,0.642134635507499
random_open_loop,10,10,0,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.8645833333333334,0.8638594960183266
random_open_loop,10,10,0,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.6666666666666666,0.660969654691315
LLM_synthetic,10,10,0,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.8645833333333334,0.8642149929278642
LLM_synthetic,10,10,0,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.6481481481481481,0.642134635507499
real_only,10,20,0,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.8645833333333334,0.8642149929278642
real_only,10,20,0,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.6759259259259259,0.6695515342250197
noise_aug,10,20,0,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.8645833333333334,0.8642149929278642
noise_aug,10,20,0,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.6481481481481481,0.64375
rule,10,20,0,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.8645833333333334,0.8638594960183266
rule,10,20,0,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.6666666666666666,0.660969654691315
random_open_loop,10,20,0,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.875,0.8745098039215686
random_open_loop,10,20,0,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.6666666666666666,0.660969654691315
LLM_synthetic,10,20,0,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.8541666666666666,0.8535947712418301
LLM_synthetic,10,20,0,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.6388888888888888,0.6317859952793077
real_only,10,40,0,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.8645833333333334,0.8642149929278642
real_only,10,40,0,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.6759259259259259,0.6695515342250197
noise_aug,10,40,0,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.875,0.8745098039215686
noise_aug,10,40,0,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.6851851851851852,0.68125
rule,10,40,0,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.8541666666666666,0.8531468531468531
rule,10,40,0,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.6666666666666666,0.6625
random_open_loop,10,40,0,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.875,0.8745098039215686
random_open_loop,10,40,0,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.6574074074074074,0.6523705959112658
LLM_synthetic,10,40,0,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.8645833333333334,0.8642149929278642
LLM_synthetic,10,40,0,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.6388888888888888,0.6317859952793077
real_only,10,10,1,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.8854166666666666,0.885104994015885
real_only,10,10,1,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.49074074074074076,0.4049884804167084
noise_aug,10,10,1,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.8958333333333334,0.8956521739130434
noise_aug,10,10,1,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.48148148148148145,0.3890909090909091
rule,10,10,1,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.8958333333333334,0.8956521739130434
rule,10,10,1,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.5092592592592593,0.43566992014196987
random_open_loop,10,10,1,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.8854166666666666,0.885104994015885
random_open_loop,10,10,1,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.5092592592592593,0.43566992014196987
LLM_synthetic,10,10,1,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.90625,0.906158357771261
LLM_synthetic,10,10,1,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.49074074074074076,0.4049884804167084
real_only,10,20,1,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.8854166666666666,0.885104994015885
real_only,10,20,1,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.49074074074074076,0.4049884804167084
noise_aug,10,20,1,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.8958333333333334,0.8956521739130434
noise_aug,10,20,1,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.48148148148148145,0.3890909090909091
rule,10,20,1,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.90625,0.906158357771261
rule,10,20,1,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.5,0.42050874403815575
random_open_loop,10,20,1,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.8958333333333334,0.8954248366013071
random_open_loop,10,20,1,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.5092592592592593,0.43566992014196987
LLM_synthetic,10,20,1,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.90625,0.906158357771261
LLM_synthetic,10,20,1,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.5092592592592593,0.43566992014196987
real_only,10,40,1,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.8854166666666666,0.885104994015885
real_only,10,40,1,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.49074074074074076,0.4049884804167084
noise_aug,10,40,1,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.90625,0.905994995103906
noise_aug,10,40,1,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.46296296296296297,0.36727272727272725
rule,10,40,1,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.8854166666666666,0.885104994015885
rule,10,40,1,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.5092592592592593,0.43566992014196987
random_open_loop,10,40,1,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.8958333333333334,0.8954248366013071
random_open_loop,10,40,1,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.5185185185185185,0.45048923679060665
LLM_synthetic,10,40,1,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.8958333333333334,0.8956521739130434
LLM_synthetic,10,40,1,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.48148148148148145,0.3990461049284579
real_only,10,10,2,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.7083333333333334,0.6852459016393442
real_only,10,10,2,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.5833333333333334,0.5404255319148936
noise_aug,10,10,2,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.7083333333333334,0.6852459016393442
noise_aug,10,10,2,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.6018518518518519,0.5661029617864151
rule,10,10,2,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.71875,0.6982889069956931
rule,10,10,2,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.5925925925925926,0.5533834586466165
random_open_loop,10,10,2,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.7291666666666666,0.7077283372365339
random_open_loop,10,10,2,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.5925925925925926,0.5533834586466165
LLM_synthetic,10,10,2,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.6979166666666666,0.6719688936019795
LLM_synthetic,10,10,2,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.5833333333333334,0.5404255319148936
real_only,10,20,2,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.7083333333333334,0.6852459016393442
real_only,10,20,2,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.5833333333333334,0.5404255319148936
noise_aug,10,20,2,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.7083333333333334,0.6852459016393442
noise_aug,10,20,2,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.5925925925925926,0.5533834586466165
rule,10,20,2,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.7083333333333334,0.6852459016393442
rule,10,20,2,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.5925925925925926,0.5533834586466165
random_open_loop,10,20,2,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.71875,0.6982889069956931
random_open_loop,10,20,2,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.6018518518518519,0.5661029617864151
LLM_synthetic,10,20,2,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.6979166666666666,0.6719688936019795
LLM_synthetic,10,20,2,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.6018518518518519,0.5661029617864151
real_only,10,40,2,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.7083333333333334,0.6852459016393442
real_only,10,40,2,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.5833333333333334,0.5404255319148936
noise_aug,10,40,2,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.7395833333333334,0.7237251064809485
noise_aug,10,40,2,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.5833333333333334,0.5404255319148936
rule,10,40,2,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.7083333333333334,0.6852459016393442
rule,10,40,2,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.5833333333333334,0.5404255319148936
random_open_loop,10,40,2,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.71875,0.6982889069956931
random_open_loop,10,40,2,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.6018518518518519,0.5661029617864151
LLM_synthetic,10,40,2,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.7083333333333334,0.6852459016393442
LLM_synthetic,10,40,2,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.5925925925925926,0.5533834586466165
real_only,10,10,3,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.7916666666666666,0.7840755735492577
real_only,10,10,3,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.5833333333333334,0.5555555555555556
noise_aug,10,10,3,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.8020833333333334,0.795676038982861
noise_aug,10,10,3,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.5833333333333334,0.5555555555555556
rule,10,10,3,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.7916666666666666,0.7840755735492577
rule,10,10,3,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.5833333333333334,0.5555555555555556
random_open_loop,10,10,3,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.8125,0.8071428571428572
random_open_loop,10,10,3,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.5740740740740741,0.5433823529411764
LLM_synthetic,10,10,3,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.78125,0.7723320158102767
LLM_synthetic,10,10,3,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.5833333333333334,0.5555555555555556
real_only,10,20,3,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.7916666666666666,0.7840755735492577
real_only,10,20,3,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.5833333333333334,0.5555555555555556
noise_aug,10,20,3,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.7916666666666666,0.7840755735492577
noise_aug,10,20,3,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.5740740740740741,0.551948051948052
rule,10,20,3,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.78125,0.7723320158102767
rule,10,20,3,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.5740740740740741,0.5478704040771751
random_open_loop,10,20,3,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.78125,0.7723320158102767
random_open_loop,10,20,3,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.5833333333333334,0.5555555555555556
LLM_synthetic,10,20,3,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.78125,0.7723320158102767
LLM_synthetic,10,20,3,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.5833333333333334,0.5555555555555556
real_only,10,40,3,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.7916666666666666,0.7840755735492577
real_only,10,40,3,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.5833333333333334,0.5555555555555556
noise_aug,10,40,3,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.5,0.3333333333333333
noise_aug,10,40,3,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.4444444444444444,0.3076923076923077
rule,10,40,3,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.5,0.3333333333333333
rule,10,40,3,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.4444444444444444,0.3076923076923077
random_open_loop,10,40,3,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.78125,0.7723320158102767
random_open_loop,10,40,3,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.5833333333333334,0.5509562967753857
LLM_synthetic,10,40,3,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.78125,0.7723320158102767
LLM_synthetic,10,40,3,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.5833333333333334,0.5555555555555556
real_only,10,10,4,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.84375,0.8408312147673263
real_only,10,10,4,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.7407407407407407,0.739938080495356
noise_aug,10,10,4,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.8333333333333334,0.8285714285714285
noise_aug,10,10,4,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.7129629629629629,0.7123464215138757
rule,10,10,4,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.84375,0.8398398398398399
rule,10,10,4,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.7037037037037037,0.7036020583190394
random_open_loop,10,10,4,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.84375,0.8398398398398399
random_open_loop,10,10,4,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.7129629629629629,0.7127413127413127
LLM_synthetic,10,10,4,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.5,0.3333333333333333
LLM_synthetic,10,10,4,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.4444444444444444,0.3076923076923077
real_only,10,20,4,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.84375,0.8408312147673263
real_only,10,20,4,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.7407407407407407,0.739938080495356
noise_aug,10,20,4,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.84375,0.8398398398398399
noise_aug,10,20,4,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.7222222222222222,0.7206896551724138
rule,10,20,4,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.8333333333333334,0.8285714285714285
rule,10,20,4,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.7129629629629629,0.7127413127413127
random_open_loop,10,20,4,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.8645833333333334,0.8620537194650161
random_open_loop,10,20,4,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.7129629629629629,0.7127413127413127
LLM_synthetic,10,20,4,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.8333333333333334,0.8285714285714285
LLM_synthetic,10,20,4,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.6944444444444444,0.6944182457343737
real_only,10,40,4,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.84375,0.8408312147673263
real_only,10,40,4,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.7407407407407407,0.739938080495356
